5319	מס' מיון	שם הספר	שם המחבר	הוצאה	כרך	מס' עתי'	Date	Initials	Is Bound	Comments	קטיגורי	מס׳ מדף							
		תלמוד בבלי המבואר - מתיבתא -- מנחות ה - פז.-קי.	לייפער, יהושע	עוז והדר	ה		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- מעילה	לייפער, יהושע	עוז והדר			10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- סוכה ג - לז:-נו:	לייפער, יהושע	עוז והדר	ג		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- סנהדרין א - ב.-כב.	לייפער, יהושע	עוז והדר	א		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- סנהדרין ב - כג.-מה.	לייפער, יהושע	עוז והדר	ב		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- סנהדרין ג - מה.-סח.	לייפער, יהושע	עוז והדר	ג		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- סנהדרין ד - סח:-צ.	לייפער, יהושע	עוז והדר	ד		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- סנהדרין ה - צ.-קיג:	לייפער, יהושע	עוז והדר	ה		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- עבודה זרה א - ב.-כב.	לייפער, יהושע	עוז והדר	א		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- עבודה זרה ג - מ:-סא:	לייפער, יהושע	עוז והדר	ג		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- עבודה זרה ד - סב.-עו:	לייפער, יהושע	עוז והדר	ד		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- ערוכין א - ב.-יז.	לייפער, יהושע	עוז והדר	א		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- שבועות א - ב.-כט:	לייפער, יהושע	עוז והדר	א		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- שבועות ב - ל.-מט:	לייפער, יהושע	עוז והדר	ב		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- תמורה א - ב.-יז:	לייפער, יהושע	עוז והדר	ז		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי המבואר - מתיבתא -- תמורה ב - יז: - לד.	לייפער, יהושע	עוז והדר	ב		10/26/2021	AL	FALSE		ש״ס - בבלי -- מתיבתא	31.5							
		תלמוד בבלי - א -- ברכות א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	א		6/6/2021	AL	FALSE	needs binding	ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - א -- ברכות א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	א		6/6/2021	AL	FALSE	needs binding	ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - א -- ברכות א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	א		6/6/2021	AL	FALSE	needs binding	ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ב -- ברכות ב	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ב		6/6/2021	AL	FALSE	needs binding	ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ג -- שבת א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ג		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ד -- שבת ב	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ד		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ה -- שבת ג	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ה		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ו -- שבת ד	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ו		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ז -- עירובין א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ז		6/6/2021	AL	FALSE	missing	ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ח -- עירובין ב	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ח		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - ט -- פסחים א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	ט		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - טו -- סוכה א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	טו		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - טז -- סוכה ב	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	טז		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - י -- פסחים ב	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	י		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יא -- פסחים ג	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יא		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יב -- שקלים	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יב		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יג -- יומא א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יג		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יג -- יומא א	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יג		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יד -- יומא ב	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יד		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יז -- ביצה	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יז		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יח -- ראש השנה	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יח		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יח -- ראש השנה	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יח		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי - יט -- תענית	מלינוביץ, חיים / גולדשטיין, יצחק	ארטסקרול - מסורה	יט		6/6/2021	AL	FALSE		ש״ס - בבלי -- ארטסקרול עברית	32.1							
		תלמוד בבלי המבואר - מתיבתא -- יבמות א - ב.-כ.	לייפער, יהושע	עוז והדר	א	1	5/21/2019	EB	FALSE	big copy - needs to be moved	ש״ס - בבלי -- מתיבתא	32.4							
		תלמוד בבלי המבואר - מתיבתא -- יבמות ה - פז:-קו:	לייפער, יהושע	עוז והדר	ה	1	5/20/2019	EB	FALSE	big copy - needs to be moved	ש״ס - בבלי -- מתיבתא	32.4							
		משניות זכר חנוך - א -- זרעים א - ברכות / פאה / דמאי / כלאים / שביעית		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
4894	12.5	משניות זכר חנוך - ב -- זרעים ב - תרומות / מעשרות / מע״ש / חלה / ערלה / בכורים		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
626	2.2.2	משניות זכר חנוך - ד -- מועד ב - יומא / סוכה / ביצה / ר״ה / תענית / מגילה / מו״ק / חגיגה		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		משניות זכר חנוך - ו -- נשים ב - נזיר / סוטה / גיטין / קידושין		הוצאת ח. וגשל בע״מ	תשע״א	1		EB	FALSE	needs binding	ש״ס - משניות	32.5							
628	2.2.2	משניות זכר חנוך - ז -- נזיקין א - בבא קמא / בבא מציעא / בבא בתרא / סנהדרין		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
629	2.2.2	משניות זכר חנוך - ח -- נזיקין ב - מכות / שבועות / עדיות / ע״ז / אבות / הוריות		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
630	2.2.2	משניות זכר חנוך - ט -- קדשים א - זבחים / מנחות / חולין / בכורות		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE	needs binding	ש״ס - משניות	32.5							
		משניות זכר חנוך - י -- קדשים ב - ערכין / תמורה / כריתות / מעילה / תמיד / מדות / קנים		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE	needs binding	ש״ס - משניות	32.5							
577	2.2.2	משניות זכר חנוך - יא -- טהרות א - כלים / אהלות		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE	needs binding	ש״ס - משניות	32.5							
		משניות זכר חנוך - יב -- טהרות ב - נגעים / פרה / טהרות		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		משניות זכר חנוך - יג -- טהרות ג - מקואות / נדה / מכשירין / זבים / טבול יום / ידים / עוקצין		הוצאת ח. וגשל בע״מ	תשע״א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		ששה סדרי משנה משניות ולינא החדש - זרעים חלק א		מכון מסורת הש״ס	א		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.5							
		ששה סדרי משנה משניות ולינא החדש - זרעים חלק ב		מכון מסורת הש״ס	ב		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.5							
		ששה סדרי משנה משניות ולינא החדש - זרעים חלק ב		מכון מסורת הש״ס	ב		6/7/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.5							
		ששה סדרי משנה משניות ולינא החדש - מועד חלק א		מכון מסורת הש״ס	ג		06/08/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.5							
		ששה סדרי משנה עם פירוש המשנה להרמב״ם - א -- זרעים	ביטון, דניאל	מכון המאור	א	2	5/13/2019	EB	FALSE	needs binding	ש״ס - משניות	32.5							
		ששה סדרי משנה עם פירוש המשנה להרמב״ם - א -- זרעים	ביטון, דניאל	מכון המאור	א	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		ששה סדרי משנה עם פירוש המשנה להרמב״ם - ב -- מועד	ביטון, דניאל	מכון המאור	ב	1	5/13/2019	EB	FALSE	needs binding	ש״ס - משניות	32.5							
		ששה סדרי משנה עם פירוש המשנה להרמב״ם - ג -- נשים	ביטון, דניאל	מכון המאור	ג	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
1354	10.4	ששה סדרי משנה עם פירוש המשנה להרמב״ם - ג -- נשים	ביטון, דניאל	מכון המאור	ג	2	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		ששה סדרי משנה עם פירוש המשנה להרמב״ם - ה -- קדשים	ביטון, דניאל	מכון המאור	ה	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		ששה סדרי משנה עם פירוש המשנה להרמב״ם - ו -- טהרות א	ביטון, דניאל	מכון המאור	ו	1	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		ששה סדרי משנה עם פירוש המשנה להרמב״ם - ו -- טהרות א	ביטון, דניאל	מכון המאור	ו	2	5/13/2019	EB	FALSE		ש״ס - משניות	32.5							
		ששה סדרי משנה משניות ולינא החדש - זרעים חלק א		מכון מסורת הש״ס	א		6/6/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - טהרות חלק א		מכון מסורת הש״ס	יא		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - טהרות חלק א		מכון מסורת הש״ס	יא		06/16/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - טהרות חלק ב		מכון מסורת הש״ס	יב		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - טהרות חלק ב		מכון מסורת הש״ס	יב		06/17/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - טהרות חלק ג		מכון מסורת הש״ס	יג		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - טהרות חלק ג		מכון מסורת הש״ס	יג		06/18/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - מועד חלק א		מכון מסורת הש״ס	ג		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - מועד חלק ב		מכון מסורת הש״ס	ד		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - מועד חלק ב		מכון מסורת הש״ס	ד		06/09/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - נזיקין חלק א		מכון מסורת הש״ס	ז		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - נזיקין חלק א		מכון מסורת הש״ס	ז		06/12/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - נזיקין חלק ב		מכון מסורת הש״ס	ח		12/19/2021	AL	FALSE	from shoresh move 11/25/21	ש״ס - משניות	32.6							
		ששה סדרי משנה משניות ולינא החדש - נזיקין חלק ב		מכון מסורת הש״ס	ח		06/13/2021	AL	FALSE	נתרום על ידי הרב הגאון אֶמ סִי בלייט after pesach 2021] 	ש״ס - משניות	32.6							
